,Date,Name,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
6317,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6318,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6319,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6320,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6321,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6322,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6323,20161028,Draymond Green,Nor,34.04,3,10,.300,1,2,.500,1,2,.500,4,7,11,7,2,0,3,5,8,0
6324,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6325,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6326,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6327,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6328,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6329,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6330,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6331,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6332,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6333,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6334,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6335,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6336,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6337,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6338,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6339,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6340,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6341,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6342,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6343,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6344,20161028,Zaza Pachulia,Nor,17.23,4,6,.667,0,0,0,2,2,1.000,2,9,11,1,0,0,2,2,10,-2
6345,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6346,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6347,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6348,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6349,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6350,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6351,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6352,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6353,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6354,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6355,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6356,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6357,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6358,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6359,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6360,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6361,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6362,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6363,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6364,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6365,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6366,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6367,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6368,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6369,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6370,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6371,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6372,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6373,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6374,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6375,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6376,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6377,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6378,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6379,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6380,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6381,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6382,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6383,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6384,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6385,20161028,Andre Iguodala,Nor,30.05,4,7,.571,1,3,.333,0,0,0,0,2,2,3,1,0,0,3,9,+16
6386,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6387,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6388,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6389,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6390,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6391,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6392,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6393,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6394,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6395,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6396,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6397,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6398,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6399,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6400,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6401,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6402,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6403,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6404,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6405,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6406,20161028,Shaun Livingston,Nor,15.14,2,3,.667,0,0,0,0,0,0,0,1,1,1,0,0,1,2,4,-2
6407,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6408,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6409,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6410,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6411,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6412,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6413,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6414,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6415,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6416,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6417,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6418,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6419,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6420,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6421,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6422,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6423,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6424,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6425,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6426,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6427,20161028,Patrick McCaw,Nor,9.59,1,1,1.000,1,1,1.000,0,0,0,0,0,0,0,1,0,0,1,3,-2
6428,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6429,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6430,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6431,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6432,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6433,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6434,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6435,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6436,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6437,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6438,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6439,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6440,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6441,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6442,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6443,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6444,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6445,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6446,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6447,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6448,20161028,David West,Nor,8.43,1,3,.333,0,0,0,1,2,.500,1,0,1,0,0,0,1,2,3,+2
6449,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6450,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6451,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6452,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6453,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6454,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6455,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6456,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6457,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6458,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6459,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6460,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6461,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6462,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6463,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6464,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6465,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6466,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6467,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6468,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6469,20161028,Kevon Looney,Nor,7.01,1,1,1.000,0,0,0,2,2,1.000,1,2,3,2,0,0,0,2,4,+13
6470,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6471,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6472,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6473,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6474,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6475,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6476,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6477,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6478,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6479,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6480,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6481,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6482,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6483,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6484,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6485,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6486,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6487,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6488,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6489,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6490,20161028,Ian Clark,Nor,5.24,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+3
6491,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6492,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6493,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6494,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6495,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6496,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6497,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6498,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6499,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6500,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6501,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6502,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6503,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6504,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6505,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6506,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6507,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6508,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6509,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6510,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6511,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6512,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6513,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6514,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6515,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6516,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6517,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6518,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6519,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6520,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6521,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6522,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6523,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
6524,20161028,Solomon Hill,Nor,8.45,0,2,.000,0,1,.000,0,0,0,0,1,1,3,1,0,1,0,0,-5
6525,20161028,Ömer Aşık,Nor,7.46,1,1,1.000,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,-7
6526,20161028,Dante Cunningham,Nor,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
6527,20161028,Lance Stephenson,Nor,3.15,2,3,.667,0,0,0,1,1,1.000,0,0,0,0,0,0,0,1,5,-5
6528,20161028,Buddy Hield,Nor,2.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
6529,20161028,Langston Galloway,Nor,1.37,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
6530,20161028,Terrence Jones,Nor,4.14,0,0,0,0,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,-3
6531,20161028,Anthony Davis,Nor,10.41,3,8,.375,0,1,.000,4,6,.667,2,1,3,0,0,1,1,0,10,-7
6532,20161028,Tim Frazier,Nor,10.23,2,7,.286,0,2,.000,0,0,0,0,2,2,3,0,0,0,2,4,-8
6533,20161028,E'Twaun Moore,Nor,9.31,0,2,.000,0,1,.000,0,0,0,0,2,2,0,0,0,0,0,0,-7
